index,dataset,expID,base_model,meta_model,preproc_model,results_dir_path,model_time,postproc_time,preproc_time
ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=767921459_hash=07ee9b4b_2023.09.07-11.25,ACSMobility,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=767921459_hash=07ee9b4b_2023.09.07-11.25.49,85.201,1.555,
ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=287605193_hash=dcc873f3_2023.09.08-23.15,ACSMobility,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=287605193_hash=dcc873f3_2023.09.08-23.15.20,21.579,4.433,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=394536637_hash=35cf23ca_2023.09.07-14.25,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=394536637_hash=35cf23ca_2023.09.07-14.25.07,21.655,0.236,0.618
ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=789648082_hash=d03d37da_2023.09.08-22.11,ACSMobility,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=789648082_hash=d03d37da_2023.09.08-22.11.54,18726.904,37.981,
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420737_hash=ba57c953_2023.09.08-20.19,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420737_hash=ba57c953_2023.09.08-20.19.56,1489.666,43.122,
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412981_hash=69e2ffe4_2023.09.07-11.05,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412981_hash=69e2ffe4_2023.09.07-11.05.17,9.276,1.115,
ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=309319881_hash=1225047a_2023.09.07-14.31,ACSMobility,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=309319881_hash=1225047a_2023.09.07-14.31.23,4.276,0.142,5.054
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123554_hash=6357d0b7_2023.09.08-20.10,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123554_hash=6357d0b7_2023.09.08-20.10.41,7.712,0.305,
ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=887317455_hash=d03d37da_2023.09.07-21.53,ACSMobility,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=887317455_hash=d03d37da_2023.09.07-21.53.50,122.826,0.777,
ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=463155017_hash=67aa5b24_2023.09.08-23.57,ACSMobility,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=463155017_hash=67aa5b24_2023.09.08-23.57.23,111.617,2.646,0.64
ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=789648076_hash=d03d37da_2023.09.08-22.01,ACSMobility,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=789648076_hash=d03d37da_2023.09.08-22.01.54,233.775,1.762,
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=571613545_hash=35cf23ca_2023.09.07-22.52,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=571613545_hash=35cf23ca_2023.09.07-22.52.10,101.204,0.217,0.69
ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=394536644_hash=35cf23ca_2023.09.07-14.27,ACSMobility,"LR, CR",LR,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=394536644_hash=35cf23ca_2023.09.07-14.27.42,80.551,0.208,0.645
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=631690390_hash=2dd24312_2023.09.09-14.43,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=631690390_hash=2dd24312_2023.09.09-14.43.24,252.679,10.186,
ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=349867545_hash=d03d37da_2023.09.07-12.22,ACSMobility,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=349867545_hash=d03d37da_2023.09.07-12.22.52,104.415,0.706,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=695531321_hash=2dd24312_2023.09.07-11.15,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=695531321_hash=2dd24312_2023.09.07-11.15.28,37.337,2.197,
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412973_hash=69e2ffe4_2023.09.07-10.59,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412973_hash=69e2ffe4_2023.09.07-10.59.07,76.129,1.152,
ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=695531324_hash=2dd24312_2023.09.07-11.16,ACSMobility,RF,RF,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=None_one-hot=False_seed=695531324_hash=2dd24312_2023.09.07-11.16.51,163.453,9.314,
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=435671895_hash=ba97f468_2023.09.08-23.34,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=435671895_hash=ba97f468_2023.09.08-23.34.29,131.217,29.3,0.571
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=574734515_hash=dd57f954_2023.09.08-14.31,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=574734515_hash=dd57f954_2023.09.08-14.31.30,90715.758,19.437,
ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=915189614_hash=91ccb3c4_2023.09.07-21.42,ACSMobility,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=915189614_hash=91ccb3c4_2023.09.07-21.42.50,4492.554,3.867,
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=485885247_hash=69e2ffe4_2023.09.07-21.09,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=485885247_hash=69e2ffe4_2023.09.07-21.09.49,22.131,5.525,
ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=915189622_hash=91ccb3c4_2023.09.07-21.47,ACSMobility,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=915189622_hash=91ccb3c4_2023.09.07-21.47.50,18664.146,45.06,
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123547_hash=6357d0b7_2023.09.08-20.08,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123547_hash=6357d0b7_2023.09.08-20.08.35,17.126,0.273,
ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=557399160_hash=1225047a_2023.09.09-00.35,ACSMobility,"LR, LFR",LR,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=557399160_hash=1225047a_2023.09.09-00.35.49,152.35,0.175,5.078
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=730414425_hash=ba57c953_2023.09.09-14.48,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=730414425_hash=ba57c953_2023.09.09-14.48.01,329.144,0.951,
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=137966243_hash=dd57f954_2023.09.07-22.13,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=137966243_hash=dd57f954_2023.09.07-22.13.05,14160.997,4.579,
ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=875779074_hash=07ee9b4b_2023.09.09-14.46,ACSMobility,NN,NN,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=None_one-hot=True_seed=875779074_hash=07ee9b4b_2023.09.09-14.46.22,4442.286,4.152,
ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=862532737_hash=b4a5d0d8_2023.09.07-21.40,ACSMobility,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=862532737_hash=b4a5d0d8_2023.09.07-21.40.50,1301.398,12.351,
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123563_hash=6357d0b7_2023.09.08-20.13,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123563_hash=6357d0b7_2023.09.08-20.13.02,19.949,0.313,
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123553_hash=6357d0b7_2023.09.08-20.10,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=633123553_hash=6357d0b7_2023.09.08-20.10.40,6.693,0.253,
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=246053370_hash=0324328f_2023.09.07-13.03,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=246053370_hash=0324328f_2023.09.07-13.03.29,538.687,0.242,
ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=283534994_hash=104ab9f0_2023.09.09-00.11,ACSMobility,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=283534994_hash=104ab9f0_2023.09.09-00.11.37,3346.983,13.333,4.713
ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=674937046_hash=6c5779f8_2023.09.09-00.39,ACSMobility,"NN, CR",NN,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=674937046_hash=6c5779f8_2023.09.09-00.39.47,4456.177,4.047,0.57
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420748_hash=ba57c953_2023.09.08-20.30,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420748_hash=ba57c953_2023.09.08-20.30.57,1066.071,16.485,
ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=70193910_hash=ba97f468_2023.09.07-13.28,ACSMobility,"GBM, CR",GBM,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=70193910_hash=ba97f468_2023.09.07-13.28.48,909.924,9.944,0.656
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412985_hash=69e2ffe4_2023.09.07-11.08,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=147412985_hash=69e2ffe4_2023.09.07-11.08.03,3598.152,24.433,
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420753_hash=ba57c953_2023.09.08-20.36,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420753_hash=ba57c953_2023.09.08-20.36.27,5095.703,9.485,
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=246053377_hash=0324328f_2023.09.07-13.05,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=246053377_hash=0324328f_2023.09.07-13.05.31,308.613,0.228,
ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=374701101_hash=dd57f954_2023.09.09-14.59,ACSMobility,"NN, EG",NN,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=True_seed=374701101_hash=dd57f954_2023.09.09-14.59.11,2333.833,13.906,
ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=728024476_hash=67aa5b24_2023.09.07-13.58,ACSMobility,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=728024476_hash=67aa5b24_2023.09.07-13.58.10,75.453,2.067,0.738
ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=789648075_hash=d03d37da_2023.09.08-22.02,ACSMobility,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=789648075_hash=d03d37da_2023.09.08-22.02.00,851.72,3.871,
ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=305355971_hash=0324328f_2023.09.07-22.05,ACSMobility,"LR, GS",LR,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=True_seed=305355971_hash=0324328f_2023.09.07-22.05.05,454.125,0.272,
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=276426792_hash=d3aec7fa_2023.09.09-00.50,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=276426792_hash=d3aec7fa_2023.09.09-00.50.38,134.002,1.847,5.214
ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=439988154_hash=69e2ffe4_2023.09.09-14.41,ACSMobility,GBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=None_preprocessor=None_one-hot=False_seed=439988154_hash=69e2ffe4_2023.09.09-14.41.35,104.124,37.216,
ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420750_hash=ba57c953_2023.09.08-20.31,ACSMobility,"GBM, EG",GBM,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=490420750_hash=ba57c953_2023.09.08-20.31.54,86135.236,516.171,
ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=188100581_hash=91ccb3c4_2023.09.08-21.38,ACSMobility,"RF, EG",RF,EG,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-EG_equal-odds-constraint_preprocessor=None_one-hot=False_seed=188100581_hash=91ccb3c4_2023.09.08-21.38.47,4984.002,32.291,
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=414663332_hash=d3aec7fa_2023.09.07-14.47,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=414663332_hash=d3aec7fa_2023.09.07-14.47.56,491.275,1.71,4.977
ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=284380269_hash=104ab9f0_2023.09.07-14.10,ACSMobility,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=284380269_hash=104ab9f0_2023.09.07-14.10.16,263.607,1.275,5.412
ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=284380274_hash=104ab9f0_2023.09.07-14.14,ACSMobility,"RF, LFR",RF,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=284380274_hash=104ab9f0_2023.09.07-14.14.29,688.544,3.031,4.432
ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468754705_hash=b4a5d0d8_2023.09.08-21.03,ACSMobility,"GBM, GS",GBM,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=lightgbm_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=468754705_hash=b4a5d0d8_2023.09.08-21.03.30,192.01,0.421,
ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=887317454_hash=d03d37da_2023.09.07-21.53,ACSMobility,"RF, GS",RF,GS,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=fairlearn-GS_equal-odds-constraint_preprocessor=None_one-hot=False_seed=887317454_hash=d03d37da_2023.09.07-21.53.50,964.784,5.056,
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=14471225_hash=6357d0b7_2023.09.07-21.29,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=14471225_hash=6357d0b7_2023.09.07-21.29.18,8.571,0.306,
ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=728024487_hash=67aa5b24_2023.09.07-14.03,ACSMobility,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=728024487_hash=67aa5b24_2023.09.07-14.03.44,1788.538,57.431,0.595
ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=728024486_hash=67aa5b24_2023.09.07-14.03,ACSMobility,"RF, CR",RF,None,CR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=random-forest_meta=None_preprocessor=fairlearn-correlation-remover_one-hot=True_seed=728024486_hash=67aa5b24_2023.09.07-14.03.09,183.035,5.321,0.556
ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=145322626_hash=dcc873f3_2023.09.07-13.13,ACSMobility,FairGBM,GBM,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=fairgbm_equal-odds-constraint_meta=None_preprocessor=None_one-hot=False_seed=145322626_hash=dcc873f3_2023.09.07-13.13.19,11.86,1.448,
ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=414663331_hash=d3aec7fa_2023.09.07-14.47,ACSMobility,"NN, LFR",NN,None,LFR,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=skorch-NN_meta=None_preprocessor=aif360-LFR_one-hot=True_seed=414663331_hash=d3aec7fa_2023.09.07-14.47.06,99.355,1.678,4.673
ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=14471224_hash=6357d0b7_2023.09.07-21.29,ACSMobility,LR,LR,None,None,/lustre/fast/fast/acruz/ACS_T5.6-results_train=0.6_test=0.2_validation=0.2_max-groups=4_2023-09-06/ACSMobility_base=logistic-regression_meta=None_preprocessor=None_one-hot=True_seed=14471224_hash=6357d0b7_2023.09.07-21.29.17,32.297,0.269,
